observe_update Scale Features;observe_update_fast;80;522427;717992;465874.2276;1.1214;8.2189
observe_update Scale Features;observe_update_fast;160;1169433;1615944;1109236.9630;1.0543;7.7812
observe_update Scale Features;observe_update_fast;320;2574707;3309352;2341924.3456;1.0994;7.8168
observe_update Scale Features;observe_update_fast;640;5260223;6283624;4613704.1727;1.1401;7.8268
observe_update Scale Features;observe_update_fast;1280;10292217;12403272;9030414.5509;1.1397;7.9454
observe_update Scale Features;observe_update_fast;2560;19970605;23132168;17186845.8933;1.1620;7.8322
observe_update Scale Features;observe_update_base;10;165539;304296;394945.5873;0.4191;1.0000
observe_update Scale Features;observe_update_base;20;189653;366984;747404.8133;0.2537;1.0000
observe_update Scale Features;observe_update_base;40;383019;741256;1630162.0317;0.2350;1.0000
observe_update Scale Features;observe_update_base;80;831527;1607592;3719234.2852;0.2236;1.0000
observe_update Scale Features;observe_update_base;160;1860133;3596744;9088039.0867;0.2047;1.0000
observe_update Scale Features;observe_update_base;320;4137807;7934152;18208832.8400;0.2272;1.0000
observe_update Scale Features;observe_update_base;640;8534923;16240424;35610065.9800;0.2397;1.0000
observe_update Scale Features;observe_update_base;1280;16681317;31768072;70987785.7800;0.2350;1.0000
observe_update Scale Features;observe_update_base;2560;32526505;61702568;134068772.8733;0.2426;1.0000
observe_update Scale Features;observe_update_simplified;10;97239;69096;102540.4541;0.9483;3.8516
observe_update Scale Features;observe_update_simplified;20;118953;160584;195289.3827;0.6091;3.8272
observe_update Scale Features;observe_update_simplified;40;240719;330856;414518.6666;0.5807;3.9327
observe_update Scale Features;observe_update_simplified;80;522427;717992;940850.0907;0.5553;3.9531
observe_update Scale Features;observe_update_simplified;160;1169433;1615944;2316353.4085;0.5049;3.9234
observe_update Scale Features;observe_update_simplified;320;2574707;3309352;4849896.1124;0.5309;3.7545
observe_update Scale Features;observe_update_simplified;640;5260223;6283624;9386698.4020;0.5604;3.7937
observe_update Scale Features;observe_update_simplified;1280;10292217;12403272;19465580.3867;0.5287;3.6468
observe_update Scale Features;observe_update_simplified;2560;19970605;23132168;36545811.9733;0.5465;3.6685
observe_update Scale Features;observe_update_unrolled4x;10;97239;69096;106130.4276;0.9162;3.7213
